subject,module,code,name,link
STAT,Statistics (STAT),STAT466,Topics in Statistics 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJ-1bt4mFh?bc=true&bcCurrent=STAT466%20-%20Topics%20in%20Statistics%201&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT467,Topics in Statistics 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJe1ZtNmF3?bc=true&bcCurrent=STAT467%20-%20Topics%20in%20Statistics%202&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT468,Readings in Statistics 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJJ-K4XKh?bc=true&bcCurrent=STAT468%20-%20Readings%20in%20Statistics%201&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT469,Readings in Statistics 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1I8KEmKh?bc=true&bcCurrent=STAT469%20-%20Readings%20in%20Statistics%202&bcGroup=Statistics%20(STAT)&bcItemType=courses
SI,Studies in Islam (SI),SI121R,Islam in the World,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyWVYK47Yn?bc=true&bcCurrent=SI121R%20-%20Islam%20in%20the%20World&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI131R,Arab Culture,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rygvlqEmK3?bc=true&bcCurrent=SI131R%20-%20Arab%20Culture&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI132R,Introduction to Modern Arab and Muslim Drama,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJw4647t3?bc=true&bcCurrent=SI132R%20-%20Introduction%20to%20Modern%20Arab%20and%20Muslim%20Drama&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI216R,Islam,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H12_xdCMR?bc=true&bcCurrent=SI216R%20-%20Islam&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI221R,"Islam, the West, and the Modern World",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyHQpE7Kh?bc=true&bcCurrent=SI221R%20-%20Islam%2C%20the%20West%2C%20and%20the%20Modern%20World&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI230R,"Islamic Visual Culture: Art, Architecture, and Aesthetics",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rk-TJc4mKh?bc=true&bcCurrent=SI230R%20-%20Islamic%20Visual%20Culture%3A%20Art%2C%20Architecture%2C%20and%20Aesthetics&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI231R,Calligraphy to Conceptual Art: Text as an Image in Islamic and East Asian Visual Arts,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryQV647Yn?bc=true&bcCurrent=SI231R%20-%20Calligraphy%20to%20Conceptual%20Art%3A%20Text%20as%20an%20Image%20in%20Islamic%20and%20East%20Asian%20Visual%20Arts&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI232R,Decorative Arts in Islamic and East Asian Visual Cultures,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Bk-386N7F2?bc=true&bcCurrent=SI232R%20-%20Decorative%20Arts%20in%20Islamic%20and%20East%20Asian%20Visual%20Cultures&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI233R,Contemporary Muslim and East Asian Visual Arts in Diaspora,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryg38pN7Y2?bc=true&bcCurrent=SI233R%20-%20Contemporary%20Muslim%20and%20East%20Asian%20Visual%20Arts%20in%20Diaspora&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI240R,"Migration, Diaspora, and Exile in Muslim Narratives",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S19Vp47t2?bc=true&bcCurrent=SI240R%20-%20Migration%2C%20Diaspora%2C%20and%20Exile%20in%20Muslim%20Narratives&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI241R,Sacred Spaces and Human Geographies in Muslim Literary Expressions,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1W5EaEQKn?bc=true&bcCurrent=SI241R%20-%20Sacred%20Spaces%20and%20Human%20Geographies%20in%20Muslim%20Literary%20Expressions&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI242R,Arabic Literature in Translation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1WuG9Vmt2?bc=true&bcCurrent=SI242R%20-%20Arabic%20Literature%20in%20Translation&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI250R,The History of Islamic Civilization from Late Antiquity to 1300,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sy94p4XFn?bc=true&bcCurrent=SI250R%20-%20The%20History%20of%20Islamic%20Civilization%20from%20Late%20Antiquity%20to%201300&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI251R,The History of Islamic Civilization from 1300-1800: The Islamic Gunpowder Empires,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1e5VT47Yh?bc=true&bcCurrent=SI251R%20-%20The%20History%20of%20Islamic%20Civilization%20from%201300-1800%3A%20The%20Islamic%20Gunpowder%20Empires&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI310R,Digital Spirituality: New Media Art in the Middle East/North Africa Diaspora,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJHPp4mt3?bc=true&bcCurrent=SI310R%20-%20Digital%20Spirituality%3A%20New%20Media%20Art%20in%20the%20Middle%20East%2FNorth%20Africa%20Diaspora&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI312,Muslim Lives and Practices Worldwide,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ry8jdUyIp?bc=true&bcCurrent=SI312%20-%20Muslim%20Lives%20and%20Practices%20Worldwide&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI315R,"Islam, Women, and the Modern World",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkUQ6NQFh?bc=true&bcCurrent=SI315R%20-%20Islam%2C%20Women%2C%20and%20the%20Modern%20World&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI375R,Special Topics in Islamic and Arab Cultures,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BylhcYEXt3?bc=true&bcCurrent=SI375R%20-%20Special%20Topics%20in%20Islamic%20and%20Arab%20Cultures&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI390R,Understanding Islam,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rk4YtVQK2?bc=true&bcCurrent=SI390R%20-%20Understanding%20Islam&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SI,Studies in Islam (SI),SI450R,Reading and Interpreting the Qur'an (in translation),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyeBaEXK2?bc=true&bcCurrent=SI450R%20-%20Reading%20and%20Interpreting%20the%20Qur'an%20(in%20translation)&bcGroup=Studies%20in%20Islam%20(SI)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM101,Introduction to Sustainability and Financial Management,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1XxXcVXKn?bc=true&bcCurrent=SFM101%20-%20Introduction%20to%20Sustainability%20and%20Financial%20Management&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM102,Sustainability Economics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BklmcEXY2?bc=true&bcCurrent=SFM102%20-%20Sustainability%20Economics&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM201,Social Issues in Sustainability,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1gmqVXYh?bc=true&bcCurrent=SFM201%20-%20Social%20Issues%20in%20Sustainability&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM205,Advancing Sustainability: A Systems Approach,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rk9RYRThC?bc=true&bcCurrent=SFM205%20-%20Advancing%20Sustainability%3A%20A%20Systems%20Approach&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM299,Special Topics in Sustainability and Financial Management,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryWQ7q47Y2?bc=true&bcCurrent=SFM299%20-%20Special%20Topics%20in%20Sustainability%20and%20Financial%20Management&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM301,Enterprise Carbon Accounting,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJlXqVmt3?bc=true&bcCurrent=SFM301%20-%20Enterprise%20Carbon%20Accounting&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM309,Sustainability and Business Ethics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rklXcNmF2?bc=true&bcCurrent=SFM309%20-%20Sustainability%20and%20Business%20Ethics&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM310,Sustainability in Capital Markets,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyWg79VQK3?bc=true&bcCurrent=SFM310%20-%20Sustainability%20in%20Capital%20Markets&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM311,Social Systems Finance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJXlX5EmY3?bc=true&bcCurrent=SFM311%20-%20Social%20Systems%20Finance&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM328,Sustainability Integration Consulting Group - Junior Strategist,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkPQ9E7K2?bc=true&bcCurrent=SFM328%20-%20Sustainability%20Integration%20Consulting%20Group%20-%20Junior%20Strategist&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM329,Sustainability Integration Consulting Group - Senior Strategist,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1gvXqN7Fh?bc=true&bcCurrent=SFM329%20-%20Sustainability%20Integration%20Consulting%20Group%20-%20Senior%20Strategist&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM401,Social and Human Capital Accounting,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1-gQ5NmYn?bc=true&bcCurrent=SFM401%20-%20Social%20and%20Human%20Capital%20Accounting&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM402,Natural Capital Accounting,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJZlQqVXtn?bc=true&bcCurrent=SFM402%20-%20Natural%20Capital%20Accounting&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM403,"Integrated Planning, Reporting, and Risk Management for Sustainability",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyWeQ9V7Fh?bc=true&bcCurrent=SFM403%20-%20Integrated%20Planning%2C%20Reporting%2C%20and%20Risk%20Management%20for%20Sustainability&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM411,Natural Systems Finance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hkvg7c47K3?bc=true&bcCurrent=SFM411%20-%20Natural%20Systems%20Finance&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM412,Investor Behaviour,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkXxX547Kn?bc=true&bcCurrent=SFM412%20-%20Investor%20Behaviour&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM413,Integrating Natural and Social Systems in Finance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkZem94QYh?bc=true&bcCurrent=SFM413%20-%20Integrating%20Natural%20and%20Social%20Systems%20in%20Finance%20&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM497,Special Topics in Sustainability Reporting and Measurement,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hyzm5VXKn?bc=true&bcCurrent=SFM497%20-%20Special%20Topics%20in%20Sustainability%20Reporting%20and%20Measurement&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM498,Special Topics in Sustainability Finance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJxzmcVmth?bc=true&bcCurrent=SFM498%20-%20Special%20Topics%20in%20Sustainability%20Finance&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SFM,Sustainability and Financial Management (SFM),SFM499,Special Topics in Sustainability Accounting,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyxG7cE7th?bc=true&bcCurrent=SFM499%20-%20Special%20Topics%20in%20Sustainability%20Accounting&bcGroup=Sustainability%20and%20Financial%20Management%20(SFM)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE101,Communications in Systems Design Engineering-Written and Oral,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1KWYNXFn?bc=true&bcCurrent=SYDE101%20-%20Communications%20in%20Systems%20Design%20Engineering-Written%20and%20Oral&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE101L,Communications in Systems Design Engineering-Visualization,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJ-O_YE7K2?bc=true&bcCurrent=SYDE101L%20-%20Communications%20in%20Systems%20Design%20Engineering-Visualization&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE102,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1ZYZtV7Kn?bc=true&bcCurrent=SYDE102%20-%20Seminar&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE111,Calculus 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HymZKEXK3?bc=true&bcCurrent=SYDE111%20-%20Calculus%201&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE112,Calculus 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkMZF4XK3?bc=true&bcCurrent=SYDE112%20-%20Calculus%202&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE113,Elementary Engineering Mathematics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryCOYN7Yn?bc=true&bcCurrent=SYDE113%20-%20Elementary%20Engineering%20Mathematics&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE114,Matrices and Linear Systems,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1lmZFEXY3?bc=true&bcCurrent=SYDE114%20-%20Matrices%20and%20Linear%20Systems&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE121,Digital Computation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1GSbt4QK2?bc=true&bcCurrent=SYDE121%20-%20Digital%20Computation&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE161,Introduction to Design,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1gfbF47th?bc=true&bcCurrent=SYDE161%20-%20Introduction%20to%20Design&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE162,Human Factors in Design,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJmbtNmKh?bc=true&bcCurrent=SYDE162%20-%20Human%20Factors%20in%20Design&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE181,Physics 1: Statics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByVWYNXYh?bc=true&bcCurrent=SYDE181%20-%20Physics%201%3A%20Statics&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE182,Physics 2: Dynamics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkgfbF4mKn?bc=true&bcCurrent=SYDE182%20-%20Physics%202%3A%20Dynamics&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE192,Digital Systems,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkHbYV7Y3?bc=true&bcCurrent=SYDE192%20-%20Digital%20Systems&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE192L,Digital Systems Laboratory,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1Z_OtE7K3?bc=true&bcCurrent=SYDE192L%20-%20Digital%20Systems%20Laboratory&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE201,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJWYbYE7F3?bc=true&bcCurrent=SYDE201%20-%20Seminar&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE202,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rylt-KV7Kn?bc=true&bcCurrent=SYDE202%20-%20Seminar&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
SYDE,Systems Design Engineering (SYDE),SYDE211,Calculus 3,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyfWtN7Y3?bc=true&bcCurrent=SYDE211%20-%20Calculus%203&bcGroup=Systems%20Design%20Engineering%20(SYDE)&bcItemType=courses
